timestamp,turno,operador_id,maquina_id,producto_id,temperatura,vibración,humedad,tiempo_ciclo,fallo_detectado,tipo_fallo,cantidad_producida,unidades_defectuosas,eficiencia_porcentual,consumo_energia,paradas_programadas,paradas_imprevistas,observaciones
2023-01-02 01:00:00,Mañana,OP_4,M_2,P_3,72.87422192209137,,37.23673226898308,129.57535099805108,No,nan,101,1,94.22941634430063,12.869916963086936,0,0,nan
2023-01-02 02:00:00,Mañana,OP_18,M_4,P_15,77.70220743651264,0.549663055870015,43.90125920997244,123.34514504002767,Sí,nan,115,1,85.42158993097605,14.648568450854402,1,0,Ruido inusual
2023-01-02 03:00:00,Noche,OP_18,M_2,P_1,73.52078792567563,0.33301594749074054,19.430641215331626,81.18873525513006,No,nan,89,1,85.4241371359596,13.252977475057836,0,1,nan
2023-01-02 04:00:00,Noche,OP_5,M_5,P_15,77.29172649251908,0.6666037246897548,40.48597286618271,118.02326304883407,No,nan,108,4,81.54619320122629,18.06882492691371,0,0,nan
2023-01-02 05:00:00,Noche,OP_20,M_3,P_13,76.68858066115418,0.4622675484129821,44.192025521133466,155.61981625273725,No,nan,101,1,79.65756939437021,13.351738465902583,2,1,nan
2023-01-02 06:00:00,Tarde,OP_11,M_10,P_15,77.25666182855753,0.5995567613613335,37.14953378115828,131.99487188414503,No,nan,93,1,81.94223022919267,14.473947100450207,1,1,nan
2023-01-02 07:00:00,Noche,OP_5,M_2,P_5,68.25643078895898,0.46639997179049303,38.56312791401854,102.09199345285103,No,Mecánico,109,5,92.63777038678904,13.622482029790959,1,0,nan
2023-01-02 08:00:00,Tarde,OP_4,M_9,P_3,80.48541404360971,0.4466788546466183,42.01163731110895,123.33680225699878,No,nan,101,4,95.81010057248514,15.011406468144777,0,0,nan
2023-01-02 09:00:00,Tarde,OP_12,M_5,P_14,70.66980702593506,0.49210780918714603,44.93511645544346,,No,Eléctrico,97,1,79.13556134206506,22.46375951118066,1,0,nan
2023-01-02 10:00:00,Noche,OP_2,M_10,P_2,74.07073302429902,0.712172455559396,53.628270095209096,152.92719462166562,No,nan,112,1,88.88312918408656,20.846705934573976,0,2,nan
2023-01-02 11:00:00,Tarde,OP_13,M_5,P_3,71.77079789813975,0.7012943379764975,49.26414453844117,97.4894761667468,No,nan,109,1,91.7298395017413,18.226645132058046,1,0,nan
2023-01-02 12:00:00,Noche,OP_10,M_1,P_9,75.3567423500556,0.44654670053261275,53.81161889088174,145.99032217025126,No,nan,106,0,82.90165925894414,16.745091149734183,0,2,nan
2023-01-02 13:00:00,Noche,OP_9,M_6,P_11,74.44438313246505,0.6247342134664602,50.727294870003306,96.12699635689289,No,nan,118,1,86.15790681504751,14.186795188081511,0,1,nan
2023-01-02 14:00:00,Mañana,OP_10,M_7,P_8,78.2559655327359,0.5023367300585596,46.14710122397121,126.67687843073767,No,nan,101,2,81.02362881155118,15.57292996612111,1,1,nan
2023-01-02 15:00:00,Noche,OP_7,M_1,P_13,75.21941518505471,0.7018314904305885,67.315413981827,132.90217777419673,No,nan,100,2,90.77906628680414,15.17697092471909,0,0,Operación normal
2023-01-02 16:00:00,Mañana,OP_4,M_9,P_3,73.04157410919669,0.6152870954889571,,143.0769245861365,No,nan,88,3,88.4398677285935,16.411982789021955,0,0,nan
2023-01-02 17:00:00,Noche,OP_19,M_8,P_11,66.01295900056627,0.5279055447460813,35.869495684605255,135.36684563287108,No,nan,122,2,78.14595535835662,12.629957949715092,2,0,Operación normal
2023-01-02 18:00:00,Noche,OP_10,M_8,P_2,79.42161732899824,0.5081382055226232,43.473901675614606,89.51423485770545,No,nan,97,3,83.78806355868224,12.748330640564504,1,0,nan
2023-01-02 19:00:00,Mañana,OP_3,M_7,P_5,77.58768088597864,0.5608389602168419,44.397822185642376,120.02310738404978,No,nan,106,2,83.12938942669206,13.088762187464592,1,0,Ruido inusual
2023-01-02 20:00:00,Mañana,OP_19,M_5,P_12,79.62562092560897,0.5483506726681311,46.379423677449424,130.22426107946208,No,nan,103,4,92.37544958391749,12.340677819468361,2,1,nan
2023-01-02 21:00:00,Noche,OP_2,M_3,P_12,74.07303226657653,0.38973643189223167,35.45675614279647,141.72640377719546,No,nan,97,1,,13.428684718894488,2,0,nan
2023-01-02 22:00:00,Tarde,OP_20,M_9,P_13,76.78466461106603,0.520781339088578,64.5727047379369,97.38921822047189,No,nan,125,2,83.9571482812443,16.97772740270379,4,0,nan
2023-01-02 23:00:00,Mañana,OP_10,M_7,P_12,71.73303961034922,0.4348318807509229,41.54689715908064,101.21778167072144,No,Mecánico,91,6,90.23154860133735,15.10769390940477,2,1,Operación normal
2023-01-03 00:00:00,Tarde,OP_2,M_10,P_1,71.2759835075737,0.44703061642150327,35.363275837139994,90.72942342531059,No,nan,93,1,76.74563150256216,15.199343901139809,0,2,nan
2023-01-03 01:00:00,Tarde,OP_2,M_10,P_4,73.58199194735593,0.6114552195319229,47.64256159028533,119.99289270449927,No,nan,76,4,77.58086693855638,17.423776486255413,0,0,nan
2023-01-03 02:00:00,Tarde,OP_17,M_8,P_8,79.60903461109565,0.5203748778152965,55.9561632170354,125.40968656006919,No,nan,93,1,92.98650380083154,12.605780980378443,1,0,nan
2023-01-03 03:00:00,Mañana,OP_16,M_6,P_1,73.62612963086356,0.4545479845365797,61.10911813079912,127.09058576760715,No,nan,91,2,83.05580059909256,16.90172340995804,1,0,nan
2023-01-03 04:00:00,Tarde,OP_16,M_5,P_5,74.72957036846259,0.37881305417398337,21.017598051892566,114.68270692251983,No,nan,107,2,81.64770651071842,19.449598203306408,1,0,nan
2023-01-03 05:00:00,Mañana,OP_14,M_8,P_12,76.21222410939916,0.42239538374016017,52.6728065407176,117.73800813879254,No,nan,98,3,83.4812919449222,15.906678084487245,3,0,Operación normal
2023-01-03 06:00:00,Tarde,OP_7,M_3,P_4,75.12671349095196,0.4940557342845411,62.569044135101976,117.89394962520373,No,nan,90,3,95.14448212911797,11.82807581468973,1,0,Revisar calibración
2023-01-03 07:00:00,Noche,OP_11,M_7,P_6,80.07168618311661,0.6685859231336932,39.04746246439748,115.34805179181541,No,Mecánico,106,5,90.4548414027878,13.064060934328776,2,1,nan
2023-01-03 08:00:00,Noche,OP_1,M_2,P_7,71.2596587395613,0.3950923825212121,42.68362803952076,83.29675664611533,Sí,nan,99,1,77.56888039919545,11.93304903509464,1,0,nan
2023-01-03 09:00:00,Mañana,OP_11,M_3,P_9,75.49871417072586,0.5294764291975375,35.5138013224498,100.86819399521696,No,nan,92,0,85.87540925839139,12.12844721844932,1,0,Operación normal
2023-01-03 10:00:00,Noche,OP_4,M_2,P_1,77.37113886783659,0.5407119300434159,39.40709084009115,130.7533789592356,No,nan,103,1,81.40071229451256,14.331726975546326,1,0,nan
2023-01-03 11:00:00,Noche,OP_7,M_5,P_11,66.78860299612003,0.6222639251928969,34.347679236429535,111.1092354962637,No,nan,106,1,91.30911875527478,14.648634141750174,3,1,nan
2023-01-03 12:00:00,Tarde,OP_15,M_7,P_10,76.33024718186167,0.5124877658457566,54.347624847636,109.98331741989188,No,nan,95,1,79.6165007200865,11.272313977006307,0,2,nan
2023-01-03 13:00:00,Mañana,OP_18,M_10,P_4,81.71012127256233,0.5407977544918561,43.93790382558285,145.32602418937805,No,nan,103,4,87.2669082472616,14.986393678656443,0,0,Operación normal
2023-01-03 14:00:00,Tarde,OP_12,M_10,P_6,73.24754595670734,0.6182098744665283,14.963430808753962,141.5064944751859,No,nan,101,3,83.70603583378644,15.058435429919683,1,0,Operación normal
2023-01-03 15:00:00,Tarde,OP_17,M_1,P_10,69.5747916958221,0.4222936296970601,38.97100355277251,105.39163830672558,No,nan,97,1,85.2164809099024,15.077390791429716,0,0,Revisar calibración
2023-01-03 16:00:00,Tarde,OP_1,M_10,P_7,77.33516648774231,0.5791205549852834,38.09341505438401,149.82232847711745,No,nan,96,3,86.51616979277424,18.692321626800087,1,0,nan
2023-01-03 17:00:00,Tarde,OP_11,M_9,P_7,75.89743638351757,0.36060309588185757,53.55460696245715,116.08747147582318,No,nan,81,0,90.71366747563152,13.062983132145085,2,1,nan
2023-01-03 18:00:00,Tarde,OP_1,M_1,P_8,82.61223362631702,0.5064193838456837,44.32266310586832,135.99854677807974,No,nan,106,0,81.65407849341237,9.923689638104745,6,0,nan
2023-01-03 19:00:00,Tarde,OP_15,M_1,P_14,77.18833976649383,0.4762651521794546,,119.30861577214472,No,Eléctrico,106,2,79.34773303517849,14.965378423569557,0,0,Revisar calibración
2023-01-03 20:00:00,Tarde,OP_10,M_10,P_10,70.28226451758525,0.42778995329214387,51.429095694756754,107.20371693819735,No,nan,107,1,87.20361130548,17.97388483995031,2,0,nan
2023-01-03 21:00:00,Mañana,OP_7,M_8,P_8,70.05625898335508,0.5972393209424738,55.57793225037449,136.0372412513423,No,nan,99,0,80.5418035111854,9.253374820463929,1,1,Operación normal
2023-01-03 22:00:00,Noche,OP_2,M_6,P_8,79.2990954482725,0.6028511908334909,47.675454009065675,101.95691699476444,No,nan,107,2,87.34414072561005,14.610902780249159,1,1,nan
2023-01-03 23:00:00,Tarde,OP_10,M_6,P_8,76.7845591267916,0.6069027395369827,38.45973118675294,116.85486349348656,No,Otro,101,1,84.35336465664166,14.953529517140936,0,0,nan
2023-01-04 00:00:00,Tarde,OP_4,M_9,P_12,74.70890282226671,0.5379740650341982,29.949926404180754,119.94292801085415,No,Mecánico,96,0,80.47783238097517,12.942258660905384,1,2,Revisar calibración
2023-01-04 01:00:00,Tarde,OP_12,M_4,P_15,75.8619410223528,0.37674202556216946,59.49989384984865,112.29172627183458,No,nan,99,0,79.90300091087077,10.14236835564948,0,0,Revisar calibración
2023-01-04 02:00:00,Tarde,OP_19,M_8,P_8,77.20967943990436,0.46710247528512633,78.89112392231593,92.80590394195343,No,nan,90,1,88.85000506578663,20.04706094690233,2,1,Revisar calibración
2023-01-04 03:00:00,Tarde,OP_11,M_4,P_6,76.86409962922089,0.600588050232366,,130.1324012174053,No,nan,93,2,84.16105571737386,14.281903608721226,0,1,nan
2023-01-04 04:00:00,Tarde,OP_8,M_2,P_9,67.47261428638429,0.5992688508125966,48.16394919134031,138.41318829910628,No,nan,95,4,,12.290739898134738,0,1,Operación normal
2023-01-04 05:00:00,Noche,OP_18,M_8,P_3,81.08348507585391,0.6196694782794419,60.0418905235764,123.28402114510585,No,nan,108,4,84.70178834081726,18.346320154799017,1,1,nan
2023-01-04 06:00:00,Noche,OP_11,M_7,P_6,81.41805366492646,0.5314091031200534,27.873037515627665,104.78565481514032,No,nan,98,3,80.87137047283855,10.94192600732768,0,0,Ruido inusual
2023-01-04 07:00:00,Tarde,OP_11,M_4,P_5,84.05064203067647,0.48180727364703146,54.54151447189175,163.35281659197966,No,nan,94,2,86.21146282263435,,1,0,nan
2023-01-04 08:00:00,Noche,OP_13,M_9,P_15,82.96302777772209,0.3034525265814432,48.7574491243325,115.37829943017576,No,nan,107,3,87.05279684383385,10.161269267424236,0,0,nan
2023-01-04 09:00:00,Mañana,OP_3,M_9,P_15,82.1127288368209,0.5862647284445262,37.30846841949753,115.03609209916989,No,nan,94,1,85.36449402317895,11.733669163448305,2,2,Revisar calibración
2023-01-04 10:00:00,Tarde,OP_12,M_8,P_8,73.5675692927718,0.49008545741144505,39.79940074018735,61.495747248217484,Sí,nan,93,3,82.84746826690893,12.481761156792437,0,0,Ruido inusual
2023-01-04 11:00:00,Mañana,OP_3,M_1,P_4,76.50684738743514,0.3746222076632299,31.84501960170246,95.18030880135136,No,Mecánico,93,1,79.33179711942918,16.121703540765846,1,0,nan
2023-01-04 12:00:00,Mañana,OP_10,M_7,P_4,80.83499395818184,0.5762728045374647,56.2507497598477,,No,Mecánico,96,1,85.8171040655314,17.75844790272112,0,1,Ruido inusual
2023-01-04 13:00:00,Tarde,OP_17,M_5,P_13,65.99623882294904,0.6419553459647885,,185.85819352318822,No,Eléctrico,93,0,80.51418402228259,17.916466982671352,0,1,nan
2023-01-04 14:00:00,Noche,OP_2,M_7,P_15,73.90660584013658,0.586727014565002,49.12034537596277,145.7166267790797,No,nan,104,2,82.0872626215625,13.887546797987813,1,0,nan
2023-01-04 15:00:00,Mañana,OP_17,M_9,P_10,66.47314526453627,0.5674922534442873,28.73616016344217,99.1601361028959,No,nan,97,3,84.80567220137071,18.340010487858628,2,0,Operación normal
2023-01-04 16:00:00,Tarde,OP_16,M_2,P_11,76.40140817019056,0.593340430452155,58.9447065475768,129.52180970738488,No,nan,97,3,86.9162278575072,11.116118100787034,1,0,Revisar calibración
2023-01-04 17:00:00,Mañana,OP_2,M_4,P_10,81.3290396992119,0.22693691162057644,42.951327030096046,112.22240502248535,Sí,nan,100,4,92.76038878918703,19.192475966107754,0,0,nan
2023-01-04 18:00:00,Mañana,OP_20,M_4,P_13,75.09399157279739,0.6721161244684113,55.722244079706435,112.83367527627617,No,nan,84,2,81.44065698584514,14.75637708163818,2,0,nan
2023-01-04 19:00:00,Mañana,OP_6,M_2,P_5,72.1538839518285,0.4208263093859536,42.88111958145454,93.9627991782917,No,nan,110,2,82.21631826752422,17.747193683382505,2,1,Revisar calibración
2023-01-04 20:00:00,Mañana,OP_10,M_3,P_11,76.4158250670009,0.42960061876273975,38.93053836952041,130.38970555719635,Sí,nan,108,3,75.71191721707933,16.12953421383977,0,1,Ruido inusual
2023-01-04 21:00:00,Noche,OP_10,M_8,P_13,77.06230582591321,0.4528897436986827,31.594775108284548,94.6287947399262,No,nan,93,2,85.69192063555185,15.259659927069347,2,0,Revisar calibración
2023-01-04 22:00:00,Mañana,OP_8,M_9,P_13,77.414734147226,0.464323535380934,55.53774713563081,73.98527956440421,No,Eléctrico,121,3,79.03063390659321,17.918523399878666,1,1,Operación normal
2023-01-04 23:00:00,Mañana,OP_1,M_6,P_15,68.92530248448456,0.65004077301953,41.36305511791567,111.81298640100759,No,Eléctrico,88,2,89.3313268068773,13.651972918605855,1,0,nan
2023-01-05 00:00:00,Mañana,OP_13,M_10,P_6,76.21742696937956,0.5543833166743031,47.96959456909957,68.81455401177425,No,nan,113,4,86.49240328302973,17.924278274713686,0,0,Operación normal
2023-01-05 01:00:00,Noche,OP_9,M_2,P_15,75.92084053321874,0.4321495826224574,37.920043460722475,103.83937128029513,No,nan,86,2,78.96480469301652,14.186888291088849,0,1,nan
2023-01-05 02:00:00,Mañana,OP_10,M_2,P_11,79.74147500525316,0.4472847542407611,44.829711439335675,131.99243923791684,No,nan,100,3,84.79610498303272,24.046636941379354,3,1,Operación normal
2023-01-05 03:00:00,Mañana,OP_15,M_7,P_4,74.62195733187566,0.7494369707553231,47.05380815536789,142.6354844481144,No,nan,92,3,85.12477573122806,11.314022759955655,2,2,nan
2023-01-05 04:00:00,Noche,OP_5,M_8,P_2,84.87112052422482,0.53530353261109,27.446007334713826,132.75224169709517,No,nan,107,5,90.87095687549548,16.448528188814496,0,1,Ruido inusual
2023-01-05 05:00:00,Noche,OP_16,M_8,P_12,75.41167624665526,0.4568175719551405,38.17899955617683,115.38476331207566,Sí,nan,107,2,87.21665618878396,15.973349967317734,1,1,Operación normal
2023-01-05 06:00:00,Noche,OP_13,M_6,P_12,72.60960048315043,0.3378133763110549,60.75002872296389,109.11766440193777,No,nan,115,3,,17.679024870461156,1,0,nan
2023-01-05 07:00:00,Mañana,OP_20,M_10,P_14,69.98442405313567,0.33243058309628193,36.82613378815138,101.46879741380185,No,nan,84,2,,12.504638514197643,2,0,nan
2023-01-05 08:00:00,Noche,OP_18,M_8,P_2,72.4307159957071,0.3883112726220092,54.02391739861046,149.72796039394632,No,nan,94,0,79.451579082362,13.730950237858012,0,0,nan
2023-01-05 09:00:00,Noche,OP_11,M_1,P_12,71.00507120394289,0.5095837877965425,48.263125834580606,94.82534885563526,No,nan,108,5,93.60115393310831,12.006619885831693,2,0,nan
2023-01-05 10:00:00,Mañana,OP_9,M_9,P_3,74.2198951895017,0.6109413982149168,50.11312041564629,122.48482457886061,No,nan,92,2,85.31531969229253,16.22781152884635,0,1,Operación normal
2023-01-05 11:00:00,Noche,OP_16,M_1,P_2,83.43363243409974,0.5616074445091739,51.33755146748463,131.87029697642555,No,Mecánico,107,3,78.47811608281785,19.12674980494389,0,0,nan
2023-01-05 12:00:00,Mañana,OP_2,M_3,P_1,67.70345546912331,0.6174061046421575,45.203363951762704,80.293006972755,No,nan,106,0,81.28630690402802,,3,0,Ruido inusual
2023-01-05 13:00:00,Tarde,OP_2,M_9,P_14,68.05458121910138,0.5565774568191564,39.309534961200384,71.69298220420592,No,nan,85,0,87.40105849556238,17.43301860778907,0,0,nan
2023-01-05 14:00:00,Noche,OP_12,M_5,P_8,,0.377415556013168,37.551024335971086,131.82537576647556,No,nan,110,3,91.53376106348458,23.728538560027744,2,0,Revisar calibración
2023-01-05 15:00:00,Tarde,OP_8,M_9,P_12,68.18538724823753,0.542485607738232,41.69272040722987,90.89800157237379,No,nan,103,0,80.92430469951455,15.06159600054361,0,0,Operación normal
2023-01-05 16:00:00,Mañana,OP_9,M_9,P_5,70.09031746894586,0.546762300443147,57.50494731446685,126.19095826432479,No,nan,98,1,82.54946318917875,7.9433389699462325,0,1,nan
2023-01-05 17:00:00,Noche,OP_12,M_6,P_10,76.69579942805252,0.48799015470916995,31.4408976974996,102.4877979134657,No,nan,112,4,79.86804305420424,15.619062527578976,0,0,nan
2023-01-05 18:00:00,Mañana,OP_9,M_1,P_1,74.73698103893831,0.46940243857183506,41.88470983622618,125.35223060307233,No,Otro,114,1,81.8735301447244,18.293749357565552,0,1,nan
2023-01-05 19:00:00,Tarde,OP_10,M_10,P_13,77.1925480777975,0.4851732477714616,29.853653308409847,128.06361709668397,No,nan,94,2,81.310610872997,12.04784204429722,0,0,nan
2023-01-05 20:00:00,Mañana,OP_2,M_7,P_9,77.95529010130815,0.34535826774257905,39.17854747008717,140.09938115172767,No,nan,92,3,81.63944615915044,12.922738673695395,2,1,nan
2023-01-05 21:00:00,Noche,OP_16,M_6,P_8,81.71296963587922,0.3667835412603915,43.75768443538063,128.86098898699618,No,nan,94,1,86.18409341450165,12.14913313562483,0,0,Operación normal
2023-01-05 22:00:00,Noche,OP_20,M_9,P_4,76.89516686056072,0.7541765349870879,58.94878341347665,124.49032470498851,No,nan,104,1,80.76393799886667,16.665338984001703,2,0,nan
2023-01-05 23:00:00,Tarde,OP_7,M_7,P_8,81.02490491269896,0.3748528346097231,60.032747399787986,154.79011525446867,No,nan,91,0,85.20880332528907,12.986861740784786,0,0,Operación normal
2023-01-06 00:00:00,Mañana,OP_2,M_4,P_13,75.53537251649395,0.32333877111639264,27.026143278714436,100.45778439032837,No,Mecánico,90,1,93.01266704937136,19.777826307097698,2,2,nan
2023-01-06 01:00:00,Noche,OP_1,M_7,P_12,76.9521503097337,0.4279666469672144,29.88245481158464,121.04744973138335,No,nan,106,1,78.74096098126579,17.64537235206434,1,1,nan
2023-01-06 02:00:00,Tarde,OP_19,M_2,P_13,76.8876028990185,0.5459128463373285,43.34278177427729,138.2087035265041,Sí,nan,104,0,88.89588370541577,20.80190784168869,1,0,nan
2023-01-06 03:00:00,Noche,OP_4,M_6,P_10,76.42279000511172,0.5561185241941208,52.61469107553778,66.80395679183702,No,nan,108,3,78.89178325119164,16.319290198098596,2,0,Operación normal
2023-01-06 04:00:00,Noche,OP_2,M_6,P_7,76.0283773947072,0.3976047054453453,28.971920163327493,,No,nan,110,1,84.09376517053332,17.8985424837244,0,1,nan
2023-01-06 05:00:00,Mañana,OP_14,M_2,P_11,84.1049188445433,0.5096582334692079,41.2957374544786,116.67595072109805,No,nan,102,4,86.6860802934041,17.40375356936384,3,0,Operación normal
2023-01-06 06:00:00,Noche,OP_2,M_4,P_15,78.49048106248004,0.4455394179234322,55.35632504093142,128.57958892108007,No,nan,99,2,85.30774693622648,12.811238369331516,3,0,nan
2023-01-06 07:00:00,Mañana,OP_15,M_8,P_11,72.76306288387993,0.5190292278992119,56.57037430572129,110.13625928196139,No,nan,104,2,87.90782925737012,17.69687243320286,2,0,nan
2023-01-06 08:00:00,Noche,OP_12,M_8,P_7,86.71712484514921,0.4706741453204326,41.95608403977124,128.80433729387283,No,nan,102,2,80.1922198892789,17.41496545091737,0,1,Revisar calibración
2023-01-06 09:00:00,Tarde,OP_5,M_8,P_1,73.1147346384991,0.43059575036590225,24.98790177576503,125.30828840156448,No,nan,86,4,85.03366244286536,12.192740192896034,1,0,nan
2023-01-06 10:00:00,Noche,OP_20,M_8,P_6,74.97385680612379,0.43508683961673705,55.491762063318674,97.51545170460436,No,nan,96,3,80.41774319578272,9.179024653972137,1,0,nan
2023-01-06 11:00:00,Mañana,OP_7,M_1,P_13,70.84684628402323,0.2800869356340846,35.7938206602946,111.20343430224591,No,Mecánico,94,2,85.61066442918704,,0,0,nan
2023-01-06 12:00:00,Mañana,OP_10,M_2,P_4,78.58556265814033,0.47784666979107904,50.3774429322998,130.05708150375756,No,nan,98,2,90.13251389466464,,0,0,nan
2023-01-06 13:00:00,Tarde,OP_14,M_4,P_14,83.45117768089656,0.49235643799616846,36.007242039085604,149.4133633900936,No,nan,102,0,91.22012926266903,11.887321723078902,0,3,nan
2023-01-06 14:00:00,Noche,OP_14,M_9,P_10,67.54417292375521,0.3591502608021926,46.008642140524785,112.48059109543767,Sí,nan,99,2,88.82401736113044,16.301145486086323,0,0,Operación normal
2023-01-06 15:00:00,Noche,OP_5,M_3,P_10,73.61314540276355,0.4663294679120713,48.100728667188214,94.17738072814164,No,nan,105,4,86.85286145117563,15.868064332841097,2,1,Ruido inusual
2023-01-06 16:00:00,Tarde,OP_18,M_6,P_10,80.58306834588961,0.47447428740475417,57.84201940109912,127.06354328178126,No,nan,122,2,86.40496554924,16.244823843396652,0,0,nan
2023-01-06 17:00:00,Noche,OP_14,M_7,P_11,69.70341342950744,0.31465236165524435,30.92244134024405,113.98083766656431,Sí,nan,103,4,85.88911783065733,12.881329428214952,1,1,nan
2023-01-06 18:00:00,Noche,OP_2,M_8,P_12,77.87191127741005,0.42284666211082944,36.18339028901209,136.05087101087784,No,nan,94,1,90.36436852201108,15.989287066053805,1,1,nan
2023-01-06 19:00:00,Mañana,OP_12,M_7,P_2,68.49279662128319,0.4196984560883221,61.13633212575429,105.08457183166651,No,nan,96,2,74.82940388389524,16.782385885143693,0,0,Revisar calibración
2023-01-06 20:00:00,Noche,OP_6,M_3,P_10,77.03965408712996,0.5179738804735723,47.315374819878706,92.78326708891436,No,nan,98,2,85.19885035797445,18.83425827547031,1,1,nan
2023-01-06 21:00:00,Noche,OP_4,M_6,P_7,75.38908777041641,0.6245224292266344,36.40342658524553,151.38681141073423,No,nan,113,1,86.07166767292854,10.082741575977595,1,0,nan
